"TCG region",Expansion,"Card number","Card number sorting order","Card name",Rarity,"Card variant","Card language","Card condition",Note,Quantity
International,"Forbidden Light",80/131,81,Guzzlord,"Rare Holo","Pokémon League",English,Unspecified,,1
International,"Forbidden Light",81/131,82,Empoleon,"Rare Holo","Normal Holo",English,Unspecified,,1
International,"Forbidden Light",83/131,84,Flabébé,Common,Normal,English,Unspecified,,4
International,"Forbidden Light",87/131,88,Sylveon,Rare,Normal,English,Unspecified,,1
International,"Forbidden Light",88/131,89,Dedenne,Uncommon,Normal,English,Unspecified,,1
International,"Forbidden Light",89/131,90,Klefki,Uncommon,Normal,English,Unspecified,,2
International,"Forbidden Light",92/131,93,Goomy,Common,Normal,English,Unspecified,,1
International,"Forbidden Light",93/131,94,Sliggoo,Uncommon,Normal,English,Unspecified,,1
International,"Forbidden Light",97/131,98,Bunnelby,Common,Normal,English,Unspecified,,3
International,"Forbidden Light",99/131,100,Furfrou,Common,Normal,English,Unspecified,,4
International,"Forbidden Light",100/131,101,Noibat,Common,Normal,English,Unspecified,,2
International,"Forbidden Light",102/131,103,"Beast Ring",Rare,"Pokémon League",English,Unspecified,,1
International,"Forbidden Light",104/131,106,"Crasher Wake",Uncommon,Normal,English,Unspecified,,1
International,"Forbidden Light",107/131,109,"Fossil Excavation Map",Uncommon,"Reverse Holo",English,Unspecified,,1
International,"Forbidden Light",108/131,110,Judge,Uncommon,Normal,English,Unspecified,,1
International,"Forbidden Light",109/131,111,Lady,Uncommon,Normal,English,Unspecified,,2
International,"Forbidden Light",111/131,113,"Lysandre Labs",Uncommon,Normal,English,Unspecified,,1
International,"Forbidden Light",112/131,114,"Metal Frying Pan",Uncommon,Normal,English,Unspecified,,1
International,"Forbidden Light",113/131,116,"Mysterious Treasure",Uncommon,Normal,English,Unspecified,,1
International,"Forbidden Light",115/131,119,"Ultra Space",Uncommon,Normal,English,Unspecified,,2
International,"Forbidden Light",118/131,122,"Unit Energy FDF",Uncommon,"Reverse Holo",English,Unspecified,,1
International,"Ultra Prism",55/156,55,Drapion,Rare,Normal,English,Unspecified,,1
International,"Ultra Prism",102/156,102,Lickitung,Common,Normal,English,Unspecified,,1
International,"Ultra Prism",119/156,119,Cynthia,Uncommon,Normal,English,Unspecified,,1
International,"Ultra Prism",125/156,127,Lillie,Uncommon,Normal,English,Unspecified,,2
International,"Ultra Prism",126/156,129,Looker,Uncommon,Normal,English,Unspecified,,2
International,"Crimson Invasion",1/111,1,Weedle,Common,Normal,English,Unspecified,,1
International,"Crimson Invasion",2/111,2,Kakuna,Uncommon,Normal,English,Unspecified,,1
International,"Crimson Invasion",5/111,5,Cacnea,Common,Normal,English,Unspecified,,1
International,"Crimson Invasion",5/111,5,Cacnea,Common,"Reverse Holo",English,Unspecified,,1
International,"Crimson Invasion",8/111,8,Shelmet,Common,Normal,English,Unspecified,,1
International,"Crimson Invasion",9/111,9,Accelgor,Uncommon,Normal,English,Unspecified,,1
International,"Crimson Invasion",10/111,10,Skiddo,Common,Normal,English,Unspecified,,1
International,"Crimson Invasion",12/111,12,"Alolan Marowak","Rare Holo","Normal Holo",English,Unspecified,,1
International,"Crimson Invasion",13/111,13,Numel,Common,Normal,English,Unspecified,,1
International,"Crimson Invasion",14/111,14,Camerupt,Rare,Normal,English,Unspecified,,1
International,"Crimson Invasion",19/111,19,Swinub,Common,Normal,English,Unspecified,,1
International,"Crimson Invasion",20/111,20,Piloswine,Uncommon,Normal,English,Unspecified,,1
International,"Crimson Invasion",21/111,21,Mamoswine,Rare,Normal,English,Unspecified,,1
International,"Crimson Invasion",24/111,24,Corphish,Common,Normal,English,Unspecified,,2
International,"Crimson Invasion",32/111,32,"Alolan Geodude",Common,Normal,English,Unspecified,,2
International,"Crimson Invasion",33/111,33,"Alolan Graveler",Uncommon,Normal,English,Unspecified,,1
International,"Crimson Invasion",35/111,35,Emolga,Uncommon,Normal,English,Unspecified,,1
International,"Crimson Invasion",36/111,36,Gastly,Common,Normal,English,Unspecified,,2
International,"Crimson Invasion",39/111,39,Misdreavus,Common,Normal,English,Unspecified,,1
International,"Crimson Invasion",41/111,41,Spoink,Common,Normal,English,Unspecified,,1
International,"Crimson Invasion",43/111,43,Chimecho,Common,Normal,English,Unspecified,,1
International,"Crimson Invasion",51/111,51,Primeape,Rare,"Reverse Holo",English,Unspecified,,1
International,"Crimson Invasion",54/111,54,Gastrodon,Uncommon,Normal,English,Unspecified,,1
International,"Crimson Invasion",55/111,55,Stufful,Common,Normal,English,Unspecified,,1
International,"Crimson Invasion",60/111,60,Deino,Common,Normal,English,Unspecified,,1
International,"Crimson Invasion",61/111,61,Zweilous,Uncommon,Normal,English,Unspecified,,1
International,"Crimson Invasion",65/111,66,Aron,Common,Normal,English,Unspecified,,2
International,"Crimson Invasion",66/111,67,Lairon,Uncommon,Normal,English,Unspecified,,1
International,"Crimson Invasion",72/111,73,Wigglytuff,Rare,Normal,English,Unspecified,,1
International,"Crimson Invasion",78/111,79,Miltank,Uncommon,Normal,English,Unspecified,,1
International,"Crimson Invasion",79/111,80,Swablu,Common,Normal,English,Unspecified,,1
International,"Crimson Invasion",79/111,80,Swablu,Common,"Reverse Holo",English,Unspecified,,2
International,"Crimson Invasion",81/111,82,Starly,Common,Normal,English,Unspecified,,1
International,"Crimson Invasion",85/111,87,Minccino,Common,Normal,English,Unspecified,,1
International,"Crimson Invasion",93/111,95,"Devoured Field",Uncommon,Normal,English,Unspecified,,2
International,"Crimson Invasion",98/111,100,"Psychic Memory",Uncommon,Normal,English,Unspecified,,1
International,"Burning Shadows",9/147,9,Ledyba,Common,Normal,English,Unspecified,,1
International,"Burning Shadows",12/147,12,Pansage,Common,Normal,English,Unspecified,,1
International,"Burning Shadows",13/147,13,Simisage,Uncommon,Normal,English,Unspecified,,1
International,"Burning Shadows",22/147,23,Pansear,Common,Normal,English,Unspecified,,1
International,"Burning Shadows",27/147,28,"Alolan Vulpix",Common,Normal,English,Unspecified,,1
International,"Burning Shadows",29/147,30,Horsea,Common,Normal,English,Unspecified,,1
International,"Burning Shadows",32/147,33,Magikarp,Common,Normal,English,Unspecified,,1
International,"Burning Shadows",36/147,37,Panpour,Common,Normal,English,Unspecified,,1
International,"Burning Shadows",37/147,38,Simipour,Uncommon,Normal,English,Unspecified,,2
International,"Burning Shadows",46/147,48,Eelektross,Rare,Normal,English,Unspecified,,1
International,"Burning Shadows",47/147,49,Togedemaru,Common,Normal,English,Unspecified,,1
International,"Burning Shadows",48/147,50,Slowking,Rare,Normal,English,Unspecified,,1
International,"Burning Shadows",50/147,52,Seviper,Uncommon,Normal,English,Unspecified,,2
International,"Burning Shadows",52/147,54,Dusclops,Uncommon,Normal,English,Unspecified,,1
International,"Burning Shadows",54/147,56,Croagunk,Common,Normal,English,Unspecified,,1
International,"Burning Shadows",56/147,58,Venipede,Common,Normal,English,Unspecified,,2
International,"Burning Shadows",59/147,61,Espurr,Common,Normal,English,Unspecified,,1
International,"Burning Shadows",61/147,63,Sandygast,Common,Normal,English,Unspecified,,1
International,"Burning Shadows",69/147,71,Solrock,Uncommon,Normal,English,Unspecified,,1
International,"Burning Shadows",70/147,72,Riolu,Common,Normal,English,Unspecified,,1
International,"Burning Shadows",70/147,72,Riolu,Common,"Reverse Holo",English,Unspecified,,1
International,"Burning Shadows",77/147,79,Mudbray,Common,Normal,English,Unspecified,,1
International,"Burning Shadows",81/147,83,"Alolan Rattata",Common,Normal,English,Unspecified,,1
International,"Burning Shadows",83/147,85,"Alolan Grimer",Common,Normal,English,Unspecified,,1
International,"Burning Shadows",85/147,87,Sneasel,Common,Normal,English,Unspecified,,1
International,"Burning Shadows",90/147,93,Malamar,Rare,Normal,English,Unspecified,,1
International,"Burning Shadows",94/147,98,Diancie,"Rare Holo","Normal Holo",English,Unspecified,,1
International,"Burning Shadows",95/147,99,Cutiefly,Common,Normal,English,Unspecified,,1
International,"Burning Shadows",101/147,105,Meowth,Common,Normal,English,Unspecified,,1
International,"Burning Shadows",103/147,107,Porygon,Common,Normal,English,Unspecified,,1
International,"Burning Shadows",103/147,107,Porygon,Common,"Reverse Holo",English,Unspecified,,1
International,"Burning Shadows",107/147,112,Noctowl,Uncommon,Normal,English,Unspecified,,1
International,"Burning Shadows",109/147,114,Noibat,Common,"Reverse Holo",English,Unspecified,,1
International,"Burning Shadows",111/147,116,Bewear,Rare,Normal,English,Unspecified,,1
International,"Burning Shadows",113/147,119,"Bodybuilding Dumbbells",Uncommon,Normal,English,Unspecified,,1
International,"Burning Shadows",114/147,120,"Escape Rope",Uncommon,Normal,English,Unspecified,,1
International,"Burning Shadows",119/147,127,Olivia,Uncommon,"Reverse Holo",English,Unspecified,,1
International,"Burning Shadows",122/147,130,"Rotom Dex Poké Finder Mode",Uncommon,Normal,English,Unspecified,,1
International,"Burning Shadows",123/147,131,Sophocles,Uncommon,Normal,English,Unspecified,,2
International,"Burning Shadows",124/147,132,"Super Scoop Up",Uncommon,Normal,English,Unspecified,,1
International,"Burning Shadows",137/147,145,Marshadow-GX,"Rare Ultra","Normal Holo",English,Unspecified,,1
International,"Yellow A Alternate",79a/236,76,Jirachi-GX,"Rare Holo GX",Holo,English,Unspecified,,1
International,"Guardians Rising",1/145,1,Bellsprout,Common,Normal,English,Unspecified,,3
International,"Guardians Rising",4/145,4,Petilil,Common,Normal,English,Unspecified,,1
International,"Guardians Rising",6/145,6,Phantump,Common,Normal,English,Unspecified,,2
International,"Guardians Rising",6/145,6,Phantump,Common,"Reverse Holo",English,Unspecified,,1
International,"Guardians Rising",7/145,7,Trevenant,Rare,Normal,English,Unspecified,,1
International,"Guardians Rising",8/145,8,Wimpod,Common,Normal,English,Unspecified,,2
International,"Guardians Rising",11/145,11,Litwick,Common,Normal,English,Unspecified,,2
International,"Guardians Rising",12/145,12,Lampent,Uncommon,Normal,English,Unspecified,,1
International,"Guardians Rising",13/145,13,Chandelure,"Rare Holo","Normal Holo",English,Unspecified,,1
International,"Guardians Rising",14/145,14,Oricorio,Rare,Normal,English,Unspecified,,1
International,"Guardians Rising",15/145,15,Salandit,Common,Normal,English,Unspecified,,2
International,"Guardians Rising",15/145,15,Salandit,Common,"Reverse Holo",English,Unspecified,,1
International,"Guardians Rising",19/145,19,"Alolan Sandshrew",Common,Normal,English,Unspecified,,4
International,"Guardians Rising",20/145,21,"Alolan Sandslash",Rare,"Reverse Holo",English,Unspecified,,1
International,"Guardians Rising",21/145,22,"Alolan Vulpix",Common,Normal,English,Unspecified,,2
International,"Guardians Rising",22/145,24,"Alolan Ninetales-GX","Rare Holo GX","Normal Holo",English,Unspecified,,1
International,"Guardians Rising",23/145,25,Tentacool,Common,Normal,English,Unspecified,,1
International,"Guardians Rising",26/145,28,Delibird,Common,Normal,English,Unspecified,,1
International,"Guardians Rising",26/145,28,Delibird,Common,"Reverse Holo",English,Unspecified,,1
International,"Guardians Rising",29/145,31,Wailmer,Common,Normal,English,Unspecified,,3
International,"Guardians Rising",31/145,33,Snorunt,Common,Normal,English,Unspecified,,3
International,"Guardians Rising",33/145,35,Vanillite,Common,Normal,English,Unspecified,,2
International,"Guardians Rising",34/145,36,Vanillish,Uncommon,Normal,English,Unspecified,,2
International,"Guardians Rising",36/145,38,Alomomola,Uncommon,Normal,English,Unspecified,,1
International,"Guardians Rising",39/145,41,Mareanie,Uncommon,Normal,English,Unspecified,,4
International,"Guardians Rising",40/145,42,"Alolan Geodude",Common,Normal,English,Unspecified,,1
International,"Guardians Rising",41/145,43,"Alolan Graveler",Uncommon,Normal,English,Unspecified,,2
International,"Guardians Rising",43/145,45,Helioptile,Common,Normal,English,Unspecified,,2
International,"Guardians Rising",43/145,45,Helioptile,Common,"Reverse Holo",English,Unspecified,,1
International,"Guardians Rising",48/145,50,Slowpoke,Common,Normal,English,Unspecified,,1
International,"Guardians Rising",50/145,52,Trubbish,Common,Normal,English,Unspecified,,1
International,"Guardians Rising",51/145,53,Garbodor,Rare,Normal,English,Unspecified,,1
International,"Guardians Rising",52/145,55,Gothita,Common,Normal,English,Unspecified,,2
International,"Guardians Rising",53/145,56,Gothorita,Uncommon,Normal,English,Unspecified,,2
International,"Guardians Rising",54/145,57,Gothitelle,Rare,Normal,English,Unspecified,,1
International,"Guardians Rising",55/145,58,Oricorio,Rare,Normal,English,Unspecified,,2
International,"Guardians Rising",56/145,59,Oricorio,Rare,"Reverse Holo",English,Unspecified,,1
International,"Guardians Rising",57/145,60,Toxapex-GX,"Rare Holo GX","Normal Holo",English,Unspecified,,1
International,"Guardians Rising",58/145,61,Mimikyu,"Rare Holo","Reverse Holo",English,Unspecified,,1
International,"Guardians Rising",62/145,66,Machop,Common,"Reverse Holo",English,Unspecified,,1
International,"Guardians Rising",63/145,67,Machop,Common,Normal,English,Unspecified,,4
International,"Guardians Rising",66/145,70,Sudowoodo,Uncommon,Normal,English,Unspecified,,1
International,"Guardians Rising",67/145,71,Gligar,Common,Normal,English,Unspecified,,4
International,"Guardians Rising",68/145,72,Gliscor,Uncommon,Normal,English,Unspecified,,1
International,"Guardians Rising",68/145,72,Gliscor,Uncommon,"Reverse Holo",English,Unspecified,,1
International,"Guardians Rising",72/145,76,Pancham,Common,Normal,English,Unspecified,,2
International,"Guardians Rising",73/145,77,Rockruff,Common,Normal,English,Unspecified,,2
International,"Guardians Rising",75/145,79,Mudbray,Common,Normal,English,Unspecified,,3
International,"Guardians Rising",78/145,82,Murkrow,Common,Normal,English,Unspecified,,4
International,"Guardians Rising",79/145,83,Honchkrow,Rare,Normal,English,Unspecified,,2
International,"Guardians Rising",80/145,84,Sableye,Uncommon,Normal,English,Unspecified,,2
International,"Guardians Rising",84/145,88,Metang,Uncommon,Normal,English,Unspecified,,2
International,"Guardians Rising",86/145,90,Probopass,Rare,Normal,English,Unspecified,,1
International,"Guardians Rising",87/145,91,Solgaleo,Rare,Normal,English,Unspecified,,1
International,"Guardians Rising",89/145,93,Clefable,Uncommon,Normal,English,Unspecified,,1
International,"Guardians Rising",90/145,94,Cottonee,Common,Normal,English,Unspecified,,3
International,"Guardians Rising",90/145,94,Cottonee,Common,"Reverse Holo",English,Unspecified,,1
International,"Guardians Rising",91/145,95,Whimsicott,Uncommon,Normal,English,Unspecified,,3
International,"Guardians Rising",94/145,99,Goomy,Common,Normal,English,Unspecified,,1
International,"Guardians Rising",98/145,103,Jangmo-o,Common,Normal,English,Unspecified,,1
International,"Guardians Rising",98/145,103,Jangmo-o,Common,"Reverse Holo",English,Unspecified,,1
International,"Guardians Rising",99/145,104,Hakamo-o,Uncommon,Normal,English,Unspecified,,3
International,"Guardians Rising",101/145,106,Chansey,Common,Normal,English,Unspecified,,2
International,"Guardians Rising",102/145,107,Blissey,"Rare Holo","Normal Holo",English,Unspecified,,1
International,"Guardians Rising",102/145,107,Blissey,"Rare Holo","Reverse Holo",English,Unspecified,,1
International,"Guardians Rising",103/145,108,Taillow,Common,Normal,English,Unspecified,,1
International,"Guardians Rising",103/145,108,Taillow,Common,"Reverse Holo",English,Unspecified,,1
International,"Guardians Rising",105/145,110,Castform,Common,Normal,English,Unspecified,,2
International,"Guardians Rising",106/145,111,Rayquaza,Rare,Normal,English,Unspecified,,1
International,"Guardians Rising",107/145,112,Patrat,Common,Normal,English,Unspecified,,2
International,"Guardians Rising",109/145,114,Fletchling,Common,Normal,English,Unspecified,,2
International,"Guardians Rising",110/145,115,Fletchinder,Uncommon,Normal,English,Unspecified,,2
